,Archive,Attendance,Contains_BOF,Newspaper Issue Date,Event_Date,Event_Location,Location,Newspaper,Notes,Organization_Hosting,Persons,Price_Event,Revenue,Unique_Reference_Number,MENU,s,Citation,City,State/Province,Country,Latitude,Longitude
571,LOC Conundrum Supper,,,'1898-05-05,,Grange hall,"Knox, Maine",The Republican journal,,Ladies’ Aid society,,,,,,,,Knox, Maine, U.S.,44.1773049,-69.2127109
572,LOC Conundrum Supper,,,'1895-10-15,,Epworth M.E. church,"New Haven, Connecticut",The daily morning journal and courier,,,,,,,,,,New Haven, Connecticut, U.S.,41.3082138,-72.9250518
573,LOC Conundrum Supper,,,'1900-10-15,,Town hall,"Barton, Vermont",Orleans County Monitor,,Young people of the First Baptist church,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
574,LOC Conundrum Supper,,,'1898-03-29,,Church parlors,"St. Paul, Minnesota",The Saint Paul globe,Same event is referenced in the issue from March 31,Ladies of west Nottingham Presbyterian Church,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
575,LOC Conundrum Supper,,,'1892-10-21,,Chapel adjoining the church,"West Nottingham, Maryland",The midland journal,,,,,,,,,,West Nottingham, Maryland, U.S.,39.6695542,-76.0763383
576,LOC Conundrum Supper,,,'1893-03-30,,Fourth Presbyterian Church,"Indianapolis, Indiana",The Indianapolis journal,,Ladies of the Methodist church,,,,,,,,Indianapolis, Indiana, U.S.,39.7683331,-86.1583502
577,LOC Conundrum Supper,,,'1910-10-20,,Vestry of the Trinity Methodist church,"Norwich, Connecticut",Norwich bulletin,"Contains eBOF; Despite the proximity to the Oct. 22 issue CS, they appear to be different events",YPSCE,,,,,"Food of the spinning wheel, four-footed temptation, Boston's overthrow, fruit of the vine, celestial pabulum, boys' delight, memories of the old home, Boston's aristocracy, tree cake, toothsome parallels, language, a consumptive towel, women of grit, nuts without ?, girl's name without ad. double points.",,,Norwich, Connecticut, U.S.,41.5242649,-72.0759105
578,LOC Conundrum Supper,,,'1899-03-30,,The church,"Burlington, Vermont",Burlington Weekly Free Press,,Christian Endeavor Society,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
579,LOC Conundrum Supper,,,'1904-03-31,,Parlors of the congregational church,"Bennington, Vermont",The Bennington Evening Banner,Also mentioned April 01.,Daughters of Liberty,,,,,,,,Bennington, Vermont, U.S.,43.0125713,-73.1473048
580,LOC Conundrum Supper,,,'1909-03-31,,,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
581,LOC Conundrum Supper,,,'1918-05-01,,Crystal Lake Grange,"Barton, Vermont",Orleans County Monitor,,,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
582,LOC Conundrum Supper,,,'1918-05-01,,Crystal Lake Grange,"Barton, Vermont",Orleans County Monitor,,Ladies of the First Baptist Church,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
583,LOC Conundrum Supper,,,'1893-10-20,,,"Sacramento, California",The record-union,,Ladies of the Methodist Society,,,,,,,,Sacramento, California, U.S.,38.5815719,-121.4943996
584,LOC Conundrum Supper,,,'1893-10-20,,,"Brattleboro, Vermont",Vermont Phoenix,,Ladies of the Syrhinga circle of the Woodmen’s Lodge,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
585,LOC Conundrum Supper,,,'1917-10-19,,,"Toledo, Oregon",Lincoln County Leader,,,,,,,,,,Toledo, Oregon, U.S.,44.621688,-123.938197
586,LOC Conundrum Supper,,,'1913-05-02,,Sunday school room of the Methodist church,"Perth Amboy, New Jersey",Perth Amboy evening news,,Woman’s auxillary of the Church of Saint Phillip the Deacon,,,,,,,,Perth Amboy, New Jersey, U.S.,40.5067723,-74.2654234
587,LOC Conundrum Supper,,,'1900-05-03,,,"Omaha, Nebraska",Omaha daily bee,,W.R.C,,,,,,,,Omaha, Nebraska, U.S.,41.2587459,-95.9383758
588,LOC Conundrum Supper,,,'1907-10-17,,G.A.R. Hall,"Burlington, Vermont",Burlington Weekly Free Press,,Young ladies,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
589,LOC Conundrum Supper,,,'1895-03-21,,Town Hall,"West Randolph, Vermont",Herald and News,,,,,,,,,,West Randolph, Vermont, U.S.,43.925099,-72.666321
590,LOC Conundrum Supper,,,'1913-06-05,,St. Paul’s R.C. Church,"Wilmington, Delaware",Evening journal,Contains eBOF,Ladies’ Aid society of Mt. Jackson,,,,,"The bill of fare is: Life's Walking Stick, 1c; Troubles, 1c; Variety Dressed in Green, 3c; Spring Luxuries, 3c; Yellow Jackets, 2c; A Power for Good When Used Properly, 3c; Fruit of the Forest, 1c; What Young Men Give Their Sweethearts, 2c; Chopped Stupidity, 3c; Spring Offering, 1c; Fourth of July Celebration, 1c; Fife and Drum Corps, 3c; What Every Fellow Buys When He's Hungry, 5c; Grandma's Comfort, 3c; No Grounds for Complaint, 3c; Women of Grit, 3c; Unbidden Tears, 1c; What a Man Calls His Wife Before and After Marriage, 5c; What a Rich Relative Gives a Poorer One, 3c; ice cream, 5 and 10c; cake, 5c.",,,Wilmington, Delaware, U.S.,39.7459468,-75.546589
591,LOC Conundrum Supper,,,'1894-04-01,,Chapel,"Indianapolis, Indiana",The Indianapolis journal,,,,,,,,,,Indianapolis, Indiana, U.S.,39.7683331,-86.1583502
592,LOC Conundrum Supper,,,'1891-06-03,,M.E. Parsonage,"Wellington, Ohio",The Enterprise,,,,,,,,,,Wellington, Ohio, U.S.,41.1689421,-82.2179354
593,LOC Conundrum Supper,,,'1892-02-25,,Christian Church,"Salem, Oregon",Evening Capital Journal,,Hiu Wah Wah Literary Society,,,,,,,,Salem, Oregon, U.S.,44.9391565,-123.033121
594,LOC Conundrum Supper,,,'1907-12-04,,,North Yakima,The Yakima Herald,The same event is mentioned on November 13. Unclear when exactly the event took place.,Epworth league of the First M.E. church,,,,,,,,,,,46.601557,-120.5108421
595,LOC Conundrum Supper,,,'1907-02-24,,Residence of Mrs. A. E. Zelius,"Pansacola, Florida",The Pensacola journal,Contains eBOF; Same event referenced in the issue from February 22; also called ‘Martha Washington Tea’ and elsewhere people dressed up as her for CS suppers - LOTS of information regarding the dinner set-up asthetics,,,,,,"Boston's Overthrow, Spring's Offering, What Asthmatic People Are, Fruit of the Vine, A Wise Beverage, Ivory Manipulators.",,,Pansacola, Florida, U.S.,,
596,LOC Conundrum Supper,,,'1895-12-06,,Baptist vestry,"Brattleboro, Vermont",The Windham County Reformer,Partial menu included.,,,,,,"The supper was on the European plan and on the menu instead of the common name of the food a phrase describing that article was placed, as ""Spring's Offering."" A glass of water was brought when that was ordered, cake for ""Vanity,"" pie for ""World's Destruction"" tea for ""Boston's Overthrow.""",,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
597,LOC Conundrum Supper,,,'1912-12-06,,Fairview school house,"Dixie, Idaho",The Caldwell tribune,,Ladies of the M.E. church,,,,,,,,Dixie, Idaho, U.S.,45.5540749,-115.4612364
598,LOC Conundrum Supper,,,'1897-02-24,,Parsonage,"Stevensville, Montana",The Ravalli Republican,Contains eBOF; same event is referenced in the issue from March 3,Y.P.S.C.E.,,,,,"Bachelor's Comfort, Old Maid's Comfort, Greased Staff, Woman's Weapon, The Tenderest Lays of Summer, Preparation of Uncooked Herb, ? Superfluity, What defeated Candidates were left in, An Eastern Delicacy, A Porus Marine Substance, Fruit that was Forbidden.",,,Stevensville, Montana, U.S.,46.510407,-114.094385
599,LOC Conundrum Supper,,,'1893-02-24,,First Methodist church,"New Haven, Connecticut",Morning journal and courier,Contains eBOF; Same event is referenced in the Feb. 23rd issue,The Ladies of the Congretional Church,,,,,"The menu was as follows: 1. Lubricated staff of life. - Bread. 2. Fruit of the vine. - Pickles. 3. The unruly member. -Tongue. 4. A son of Noah. - Ham. 5. Boston's overthrow. - Tea. 6. November victims. - Turkey. 7. The mouse's favorite. -Cheese. 8. Brazilian stimulant. -Coffee. 9. Adam's ale. - Water. 10. The housewife pride, assorted. -Cake. 11. What we've all cried for. -Milk. 12. Ivory manipulators. -Toothpicks. 13. A bird's necessity. -Bill. 14. Pearls cast among swine. -Boston Beans. 15. What to do when squeezed. -Ice Cream.",,,New Haven, Connecticut, U.S.,41.3082138,-72.9250518
600,LOC Conundrum Supper,,,'1892-12-07,,Town Hall,"Wellington, Ohio",The Enterprise,,,,,,,,,,Wellington, Ohio, U.S.,41.1689421,-82.2179354
601,LOC Conundrum Supper,,,'1895-02-23,,Atlantic Congregational church parlors,"St. Paul, Minnesota",St. Paul daily globe,,Ladies of the Congregational church,,,,,,,,St. Paul, Minnesota, U.S.,44.9504037,-93.1015026
602,LOC Conundrum Supper,,,'1894-12-08,,Vestry,"Limerick, Maine",The Portland daily press,,Ladies of the Christian Church,,,,,,,,Limerick, Maine, U.S.,43.6884112,-70.7936719
603,LOC Conundrum Supper,,,'1911-12-08,,McEwen Building,"Athena, Oregon",The Athena Press,Also mentioned December 22.,Ladies of the Methodist Church,,,,,,,,Athena, Oregon, U.S.,45.8119097,-118.491336
604,LOC Conundrum Supper,,,'1915-12-08,,EB Chamberlin’s,"Barre, Vermont",The Barre Daily Times,,Ladies of the Town,,,,,,,,Barre, Vermont, U.S.,44.197467,-72.502213
605,LOC Conundrum Supper,,,'1896-12-09,,Town Hall,"Sumter, South Carolina",The Watchman and Southron,,,,,,,,,,Sumter, South Carolina, U.S.,33.9204354,-80.3414693
606,LOC Conundrum Supper,,,'1896-12-09,,Residence of Mrs. T. Varco’s,"Lansing, Minnesota",Mower County transcript,,Y.P.A.S. of the Unitarian Church,,,,,,,,Lansing, Minnesota, U.S.,43.7452402,-92.9701918
607,LOC Conundrum Supper,,,'1892-02-25,,Town hall,"Bellows Falls, Vermont",Bellows Falls Times,,Ladies Aid Society of the M.E. Church,,,,,,,,Bellows Falls, Vermont, U.S.,43.134063,-72.444534
608,LOC Conundrum Supper,,,'1891-12-10,,,"St. Clairsville, Ohio",Belmont Chronicle,Menu included,,,,,,"Bill of Fare: New England Brains. A Celebrated Author. What Most People Need. Eve's Origin. Cursed Son. What a Patient Has; and the Dr. Gets. A River, a Term in a Game, and an Exclamation. Wit. Food of the Spinning Wheel. Causes Neighborhood Contentions. A Country in Europe. Boston's Overthrow. A Letter and to Speak it. A Tropical Tree. What Brings the Crows. An Eastern Salutation. Appetizers: What Shall we do With Mrs. Langtry. A Pressed Fluid. Most Delightful Age of Childhood. Fruit of the vine. Tabby's Party. What Mankind Has Been Doing Ever Since Eve Ate the Apple. Spring's Offering. Desserts: Musical Cake. Changeable Politicians. Tree Cake. Destroyer of Our Race. Supper 25 cents.",,,St. Clairsville, Ohio, U.S.,40.0806266,-80.9000916
609,LOC Conundrum Supper,,,'1902-02-22,,First Welsh Congregational Church,"Scranton, Pennsylvania",The Scranton Tribune,Also mentioned February 24.,Feld-Kerch-Ner’s School of Dancing and Deportment,,,,,,,,Scranton, Pennsylvania, U.S.,41.4086874,-75.6621294
610,LOC Conundrum Supper,,,'1906-12-10,,Stone’s Hall,"Fargo, North Dakota",The Fargo forum and daily republican,Same event is referenced in the issues from  December 07 and December 08,W.H. Ritter Esq,,,,,,,,Fargo, North Dakota, U.S.,46.877229,-96.789821
611,LOC Conundrum Supper,,,'1891-12-11,,,"Butler, Pennsylvania",Butler Citizen,,Methodist Ladies of Sheridan,,,,,,,,Butler, Pennsylvania, U.S.,40.8610205,-79.8952251
612,LOC Conundrum Supper,,,'1896-02-22,,Good Templat’s hall,"Sheridan, Montana",The Madisonian,Contains eBOF,Ladies’ Circle of the Congregational church,,,,,Menu: Condensed Fruit Juice. Kid's Food. Fruit of the Vine. Home of the Skipper. Unruly Members. What a Woman Most Needs. Boston's Overthrow. Hidden Tears. Mochajvoire. Whip Tips. Bovine Food. Spring's Offering. Woman of Grit. Chip off the Old Block. New England Specialties. Four Seasons. Dessert: Well Shaken before Taken. Mineral Cake. Skeleton Cake. Winter Cake. Nuts without Shells.,,,Sheridan, Montana, U.S.,48.7625919,-104.5154683
613,LOC Conundrum Supper,,,'1899-12-11,,Town hall,"Barton, Vermont",Orleans County Monitor,,,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
614,LOC Conundrum Supper,,,'1894-02-22,,Church at North Pomfret,"West Randolph, Vermont",Herald and News,,Sunday school,,,,,,,,West Randolph, Vermont, U.S.,43.925099,-72.666321
615,LOC Conundrum Supper,,,'1919-02-21,,First ward hall,"Montpelier, Idaho",Montpelier examiner,Same event is referenced in the issue from February 28,The grange,,,,,,,,Montpelier, Idaho, U.S.,42.3221498,-111.2977044
616,LOC Conundrum Supper,,,'1914-02-21,,Grange hall,"Ekonk, Connecticut",Norwich bulletin,,The Gleaners,,,,,,,,Ekonk, Connecticut, U.S.,41.6456545,-71.8475714
617,LOC Conundrum Supper,,,'1912-12-11,,Erwin’s hall,"Barton, Vermont",Orleans County Monitor,Also mentioned December 04.,Ladies’ Aid society of the Tabernacle,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
618,LOC Conundrum Supper,,,'1895-12-12,,Lecture room of the Tabernacle,"Jersey City, New Jersey",The Jersey City news,Contains eBOF; Has a lot of information about the dinner,King’s Daughters,,,,,,,,Jersey City, New Jersey, U.S.,40.7281575,-74.0776417
619,LOC Conundrum Supper,,,'1894-12-14,,,"Southport, Connecticut",The Newtown bee,,Ladies’ Aid,,,,,,,,Southport, Connecticut, U.S.,41.1364856,-73.2834486
620,LOC Conundrum Supper,,,'1906-02-21,,Vestry of the Methodist church,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,Missionary Society,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
621,LOC Conundrum Supper,,,'1901-12-14,,,"Accomac, Virginia",Peninsula Enterprise,,L.L. Society,,,,,,,,Accomac, Virginia, U.S.,37.7195742,-75.6654845
622,LOC Conundrum Supper,,,'1902-02-21,,Town hall,"Brattleboro, Vermont",Windham County Reformer,,,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
623,LOC Conundrum Supper,,,'1894-12-10,,M.E. Church,"Barton, Vermont",Orleans County Monitor,,Ladies’ Aid society of the First Presbyterian church,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
624,LOC Conundrum Supper,,,'1893-02-25,,Y.M.C.A. hall,"Redlands, California",The herald,,Ladies’ Aid Society of the M.E. Church,,,,,,,,Redlands, California, U.S.,34.055735,-117.1888961
625,LOC Conundrum Supper,,,'1902-12-04,,Vestry,"West Randolph, Vermont",Herald and News,,Ladies of the Congregational church,,,,,,,,West Randolph, Vermont, U.S.,43.925099,-72.666321
626,LOC Conundrum Supper,,,'1892-12-02,,Rhodes-Tanner block,"Little Falls, Minnesota",Little Falls transcript,,Ladies’ Club,,,,,,,,Little Falls, Minnesota, U.S.,45.9763545,-94.3625024
627,LOC Conundrum Supper,,,'1895-08-06,,Garland Chapel,"Bethel, Maine",Oxford Democrat,,L.D.S.,,,,,,,,Bethel, Maine, U.S.,44.404354,-70.791092
628,LOC Conundrum Supper,,,'1920-08-06,,L.D.S. Chapel,"Holbrook, Arizona",The Holbrook news,Contains eBOF; event is also mentioned on the July 30st issue,C.E. of the Disciple church,,,,,"Menu: Murphy Trumbling on the Green 15c, The Army and Navy Forever 15c, A Whale in a Wheat Field 10c, Dutchie on the Middle Deck 10c, Little Pickaninny 05c, The Devil in a Tight Place 10c, Mongolian in a Bath 10c, The Titanic Obstacle 05c, Turkey in the Straw 10c, Sour and Slivery 05c, Tommy on the Half Shell 10c, Cook at the North Pole 20c, Cupid;s Heartsease 10c, Quarlette of Southern Beauties 20c, Reward of Adam's Labor 05c.",,,Holbrook, Arizona, U.S.,34.9037063,-110.1593164
629,LOC Conundrum Supper,,,'1908-08-07,,Parsonage lawn,"Henderson, Michigan",The Owosso times,,Ladies of WRC,,,,,,,,Henderson, Michigan, U.S.,43.0864149,-84.1952514
630,LOC Conundrum Supper,,,'1891-08-10,,WRC Hall,"Barton, Vermont",Orleans County Monitor,Also mentioned August 24.,Young People of the Epworth League,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
631,LOC Conundrum Supper,,,'1892-08-11,,Epworth Hall,"Grand Rapids, Wisconsin",Wood County Reporter,,,,,,,,,,Grand Rapids, Wisconsin, U.S.,42.922927,-85.688559
632,LOC Conundrum Supper,,,'1917-02-28,,,"St. Johnsbury, Vermont",St. Johnsbury Caledonian,,The Epworth League,,,,,,,,St. Johnsbury, Vermont, U.S.,44.4192249,-72.0150951
633,LOC Conundrum Supper,,,'1893-08-11,,Town Hall,"South Londonderry, Vermont",The Londonderry Sifter,,,,,,,,,,South Londonderry, Vermont, U.S.,43.1928538,-72.8142644
634,LOC Conundrum Supper,,,'1909-08-11,,M.E. Vestry,"Barton, Vermont",Orleans County Monitor,,Junior League,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
635,LOC Conundrum Supper,,,'1897-08-12,,Town Hall,"Brattleboro, Vermont",Vermont Phoenix,,Epworth league of the M.E. church,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
636,LOC Conundrum Supper,,,'1908-02-27,,The hall,"Ashley Falls, Connecticut",Connecticut western news,Same event is referenced in the issue from March 12,WHMS of the M.E. Church,,,,,,,,Ashley Falls, Connecticut, U.S.,42.0474107,-73.327922
637,LOC Conundrum Supper,,,'1906-02-27,,M.E. Church Basement,"Corvallis, Oregon",The Corvallis Times,Also mentioned March 13.,YPSCE of the Presbyterian Church,,,,,,,,Corvallis, Oregon, U.S.,44.5645659,-123.2620435
638,LOC Conundrum Supper,,,'1894-02-10,,Presbyterian church,"Kimball, South Dakota",The Kimball Graphic,Mentioned on February 03.,N.A,,,,,,,,Kimball, South Dakota, U.S.,43.746665,-98.958426
639,LOC Conundrum Supper,,,'1916-08-16,,The Hall,"Barton, Vermont",Orleans County Monitor,,Epworth League,,,,,,,,Barton, Vermont, U.S.,44.74844,-72.17431756
640,LOC Conundrum Supper,,,'1893-08-18,,Town Hall,"Brattleboro, Vermont",Vermont Phoenix,,Christian Endeavor Society,,,,,,,,Brattleboro, Vermont, U.S.,42.8509152,-72.5578678
641,LOC Conundrum Supper,,,'1896-02-27,,Vestry,"Burlington, Vermont",Burlington Weekly Free Press,,Epworth league,,,,,,,,Burlington, Vermont, U.S.,44.4762975,-73.2135472
642,LOC Conundrum Supper,,,'1900-08-21,,Residence of Rev. Allen,"Manilla, Iowa",The Denison review,,Ladies of the Presbyterian church,,,,,,,,Manilla, Iowa, U.S.,41.8897095,-95.232218
643,LOC Conundrum Supper,,,'1900-08-21,,Church,"Bismarck, North Dakota",Bismarck dailt tribune,,Wayside Workers,,,,,,,,Bismarck, North Dakota, U.S.,46.808327,-100.783739
644,LOC Conundrum Supper,,,'1892-12-01,,Belo House,"Winston-Salem, North Carolina",The western sentinel,,Comet Grange,,,,,,,,Winston-Salem, North Carolina, U.S.,36.0998131,-80.2440518
645,LOC Conundrum Supper,,,'1899-08-31,,Grange hall,"Swanville, Maine",The Republican journal,Same event is referenced in the issue from September 14,Ladies of the Congregational church,,,,,,,,Swanville, Maine, U.S.,44.5211855,-68.9978129
646,LOC Conundrum Supper,,,'1894-08-31,,,"Newtown, Connecticut",The Newtown bee,Contains eBOF,"Ladies’ Aid society of the South Baptist church, of Tottenville",,,,,"The Accursed Son 5c, The Gardener's Enemy 5c, The Miraculous Gift 5c, Marine Hash 5c, American product 3c, Soldier's Dessert 3c, Early Riser 2c, A Letter of the Alphabet 2c, German's Delight 2c, Three Fourths of the Globe 1c. Appetizers: the Last Rose of Summer 1c, Sharpeners of Wit 1c. Desserts: N.Y. & N.E. Railroad Cake 2c, Bean Cake 2c, Spring Cake 2c, Enamel Preserves 1c, Pressed Axtract of Bovine 1c, The Lover's Terror 5c, Perpetual Motion 2c.",,,Newtown, Connecticut, U.S.,41.4134764,-73.3086445
647,LOC Conundrum Supper,,,'1905-08-30,,Lawn of the church,"Tottenville, New Jersey",Perth Amboy evening news,,Young People of the Baptist Church,,,,,,,,Tottenville, New Jersey, U.S.,,
